,Start Time:,2025-10-10 07:57:00, End Time:,2025-10-10 13:10:00, Normalization:,None,,,
Time Stamps:,Linear Time:,F1,M1,M2,M6,F5,M7,F3,F6
2025-10-10 07:57:00,55.95,0,0,0,56,0,0,0,0
2025-10-10 07:58:00,55.97,0,0,0,56,0,10,0,0
2025-10-10 07:59:00,55.98,0,0,0,56,0,18,0,0
2025-10-10 08:00:00,56,0,0,0,56,0,56,0,0
2025-10-10 08:01:00,56.02,8,0,0,19,0,11,0,0
2025-10-10 08:02:00,56.03,12,10,0,10,0,0,0,0
2025-10-10 08:03:00,56.05,0,0,16,18,4,0,0,0
2025-10-10 08:04:00,56.07,0,0,0,56,10,30,0,0
2025-10-10 08:05:00,56.08,0,0,0,25,0,4,24,0
2025-10-10 08:06:00,56.1,2,0,0,56,0,0,0,30
2025-10-10 08:07:00,56.12,10,0,0,56,0,0,0,0
2025-10-10 08:08:00,56.13,0,0,0,56,0,0,0,0
2025-10-10 08:09:00,56.15,0,0,0,56,0,0,0,0
2025-10-10 08:10:00,56.17,0,0,0,56,0,0,0,0
2025-10-10 08:11:00,56.18,0,0,0,56,0,0,0,0
2025-10-10 08:12:00,56.2,0,0,0,56,0,2,0,0
2025-10-10 08:13:00,56.22,0,0,0,32,0,0,0,0
2025-10-10 08:14:00,56.23,2,6,0,0,0,4,0,0
2025-10-10 08:15:00,56.25,0,0,0,0,0,0,0,0
2025-10-10 08:16:00,56.27,0,0,0,0,0,0,0,0
2025-10-10 08:17:00,56.28,0,0,0,0,0,2,0,0
2025-10-10 08:18:00,56.3,0,0,0,0,0,0,0,17
2025-10-10 08:19:00,56.32,0,0,0,0,0,2,0,28
2025-10-10 08:20:00,56.33,0,0,0,0,0,0,0,4
2025-10-10 08:21:00,56.35,0,0,0,0,0,0,0,2
2025-10-10 08:22:00,56.37,0,0,0,0,0,0,2,0
2025-10-10 08:23:00,56.38,0,0,0,0,0,0,0,0
2025-10-10 08:24:00,56.4,3,0,0,0,0,3,8,0
2025-10-10 08:25:00,56.42,0,0,0,0,0,0,0,0
2025-10-10 08:26:00,56.43,0,0,2,0,0,16,0,6
2025-10-10 08:27:00,56.45,0,0,16,0,0,15,5,6
2025-10-10 08:28:00,56.47,3,0,0,0,0,13,4,0
2025-10-10 08:29:00,56.48,4,0,0,0,0,56,6.67,11
2025-10-10 08:30:00,56.5,2,0,0,0,0,56,10,23
2025-10-10 08:31:00,56.52,8,0,0,0,0,56,2,22
2025-10-10 08:32:00,56.53,8,0,12,0,0,20,24,12
2025-10-10 08:33:00,56.55,4,2,56,0,0,22,2,0
2025-10-10 08:34:00,56.57,0,0,23,0,0,20,6,0
2025-10-10 08:35:00,56.58,6,0,34,0,0,56,56,0
2025-10-10 08:36:00,56.6,32,0,56,0,0,15,22,0
2025-10-10 08:37:00,56.62,16,5,18,0,0,56,17,7.33
2025-10-10 08:38:00,56.63,22,15,34,0,0,56,25,0
2025-10-10 08:39:00,56.65,6,48,48,0,0,56,12.67,42
2025-10-10 08:40:00,56.67,9.33,13.33,56,0,0,9.5,2,8
2025-10-10 08:41:00,56.68,23,24,32,0,0,25,2,2
2025-10-10 08:42:00,56.7,12.67,2,2,0,0,25,15,4.67
2025-10-10 08:43:00,56.72,8,10,6,0,0,56,10,4
2025-10-10 08:44:00,56.73,12,24,12.67,0,0,56,56,7
2025-10-10 08:45:00,56.75,48,19,19,0,0,56,24,4
2025-10-10 08:46:00,56.77,15.33,48,24,0,0,25,24,6
2025-10-10 08:47:00,56.78,56,10,56,0,0,50,2,0
2025-10-10 08:48:00,56.8,10.67,48,17,0,0,4,2,18
2025-10-10 08:49:00,56.82,52,12,52,0,3,0,0,6.5
2025-10-10 08:50:00,56.83,25,25,16,0,0,0,0,4.67
2025-10-10 08:51:00,56.85,44,24,56,0,4,4.67,2,9
2025-10-10 08:52:00,56.87,12.67,42,23,0,0,14,0,6
2025-10-10 08:53:00,56.88,7.33,21,24,0,0,56,0,13
2025-10-10 08:54:00,56.9,56,15,7,0,0,56,0,56
2025-10-10 08:55:00,56.92,56,4,5.33,0,0,52,0,13.33
2025-10-10 08:56:00,56.93,8.67,12,6,0,0,56,0,25
2025-10-10 08:57:00,56.95,25,15,0,0,0,44,0,16
2025-10-10 08:58:00,56.97,56,56,0,0,0,12,0,25
2025-10-10 08:59:00,56.98,7,4,0,0,0,17,0,56
2025-10-10 09:00:00,57,12,0,16,0,0,56,0,56
2025-10-10 09:01:00,57.02,56,0,54,0,0,22,0,22
2025-10-10 09:02:00,57.03,50,0,12.67,0,2,56,10,14.67
2025-10-10 09:03:00,57.05,13.33,0,23,0,0,44,12,56
2025-10-10 09:04:00,57.07,7,0,16,0,0,25,0,56
2025-10-10 09:05:00,57.08,13.33,0,56,0,0,25,0,24
2025-10-10 09:06:00,57.1,34,0,40,0,0,50,0,40
2025-10-10 09:07:00,57.12,19,0,2,0,0,24,0,56
2025-10-10 09:08:00,57.13,56,0,0,0,0,10.67,0,24
2025-10-10 09:09:00,57.15,25,0,6,0,0,0,14,56
2025-10-10 09:10:00,57.17,8.5,0,9.33,0,4.67,0,26,56
2025-10-10 09:11:00,57.18,25,0,34,0,2,0,56,56
2025-10-10 09:12:00,57.2,23,4,18,0,0,0,13.33,23
2025-10-10 09:13:00,57.22,7.33,0,24,0,0,0,56,56
2025-10-10 09:14:00,57.23,11.33,0,11,0,0,0,56,24
2025-10-10 09:15:00,57.25,44,0,6,0,0,0,23,56
2025-10-10 09:16:00,57.27,2,0,56,0,0,0,54,56
2025-10-10 09:17:00,57.28,10,0,25,0,0,0,36,6
2025-10-10 09:18:00,57.3,14,0,24,0,4,0,25,42
2025-10-10 09:19:00,57.32,12.67,0,56,0,0,0,56,54
2025-10-10 09:20:00,57.33,25,0,56,0,0,0,8.67,25
2025-10-10 09:21:00,57.35,17,0,38,0,9,0,56,25
2025-10-10 09:22:00,57.37,20,0,56,0,11.33,0,25,24
2025-10-10 09:23:00,57.38,25,0,23,0,42,0,17,12.67
2025-10-10 09:24:00,57.4,22,0,23,0,56,0,56,7
2025-10-10 09:25:00,57.42,12,2,56,0,56,0,22,56
2025-10-10 09:26:00,57.43,10.67,0,56,10,56,0,42,54
2025-10-10 09:27:00,57.45,28,0,56,4,18,0,7.33,48
2025-10-10 09:28:00,57.47,23,0,4.67,56,11.33,0,25,56
2025-10-10 09:29:00,57.48,24,0,8,4,56,0,24,56
2025-10-10 09:30:00,57.5,42,19,0,20,52,0,56,56
2025-10-10 09:31:00,57.52,40,7.33,0,15.33,9,2,24,56
2025-10-10 09:32:00,57.53,2,25,0,23,25,10,56,16
2025-10-10 09:33:00,57.55,2,23,0,56,26,0,56,7
2025-10-10 09:34:00,57.57,10,2,0,48,56,0,50,8
2025-10-10 09:35:00,57.58,4,0,0,23,17,0,19,12
2025-10-10 09:36:00,57.6,3,23,0,12,0,0,25,2
2025-10-10 09:37:00,57.62,0,56,0,20,0,2,56,4
2025-10-10 09:38:00,57.63,0,56,0,21,0,2,13,2
2025-10-10 09:39:00,57.65,0,56,0,22,0,2,19,0
2025-10-10 09:40:00,57.67,0,4.67,0,25,0,2,23,0
2025-10-10 09:41:00,57.68,0,23,0,13,0,24,20,0
2025-10-10 09:42:00,57.7,14,52,0,0,0,56,56,0
2025-10-10 09:43:00,57.72,0,56,0,21,0,24,56,0
2025-10-10 09:44:00,57.73,0,10,0,23,0,56,24,4
2025-10-10 09:45:00,57.75,6,6,0,22,0,56,24,4
2025-10-10 09:46:00,57.77,2,4,0,23,0,56,56,4
2025-10-10 09:47:00,57.78,2,44,0,44,0,25,13.33,56
2025-10-10 09:48:00,57.8,2,24,0,56,2,26,3,12.67
2025-10-10 09:49:00,57.82,0,56,0,56,2,25,2,2.5
2025-10-10 09:50:00,57.83,6,25,0,56,7,12,0,10
2025-10-10 09:51:00,57.85,16,56,0,9.33,56,48,6,10
2025-10-10 09:52:00,57.87,13,56,2,56,25,22,5,14
2025-10-10 09:53:00,57.88,4,56,0,25,56,25,0,56
2025-10-10 09:54:00,57.9,2,50,0,56,52,56,0,25
2025-10-10 09:55:00,57.92,2,56,0,15,23,56,22,56
2025-10-10 09:56:00,57.93,8,56,2.5,52,25,15.33,23,56
2025-10-10 09:57:00,57.95,0,25,0,28,5,12,56,56
2025-10-10 09:58:00,57.97,8,14,6,50,14.67,13,50,56
2025-10-10 09:59:00,57.98,6,5.5,0,3,56,6,56,56
2025-10-10 10:00:00,58,50,9.33,0,0,25,25,56,56
2025-10-10 10:01:00,58.02,56,56,6,0,56,56,56,56
2025-10-10 10:02:00,58.03,56,56,23,0,12,24,22,56
2025-10-10 10:03:00,58.05,13.33,56,25,0,0,56,9,56
2025-10-10 10:04:00,58.07,15,52,15.33,0,11,14.67,56,56
2025-10-10 10:05:00,58.08,25,56,56,0,56,56,56,8
2025-10-10 10:06:00,58.1,46,10,7.33,0,56,56,56,56
2025-10-10 10:07:00,58.12,42,56,56,0,56,25,25,56
2025-10-10 10:08:00,58.13,56,56,50,0,18,2.67,56,56
2025-10-10 10:09:00,58.15,23,56,56,0,56,0,56,48
2025-10-10 10:10:00,58.17,56,11.33,50,0,56,0,5,56
2025-10-10 10:11:00,58.18,26,56,6,0,56,0,16,56
2025-10-10 10:12:00,58.2,42,17,16,0,6.5,0,42,56
2025-10-10 10:13:00,58.22,14,2,56,0,56,0,7,16
2025-10-10 10:14:00,58.23,25,0,4,0,56,3,50,23
2025-10-10 10:15:00,58.25,15,0,21,0,8,0,24,56
2025-10-10 10:16:00,58.27,19,0,56,0,54,0,56,56
2025-10-10 10:17:00,58.28,24,0,56,0,26,0,11,54
2025-10-10 10:18:00,58.3,56,0,56,0,56,0,23,54
2025-10-10 10:19:00,58.32,56,0,50,0,56,0,50,56
2025-10-10 10:20:00,58.33,56,0,17,0,56,0,40,34
2025-10-10 10:21:00,58.35,56,10,56,0,48,0,23,6
2025-10-10 10:22:00,58.37,16,8.5,13.33,0,32,0,2.67,10.67
2025-10-10 10:23:00,58.38,56,54,24,0,0,0,56,56
2025-10-10 10:24:00,58.4,15,56,22,0,0,0,56,56
2025-10-10 10:25:00,58.42,56,22,24,0,0,0,56,50
2025-10-10 10:26:00,58.43,56,56,15,0,0,34,8.67,15.33
2025-10-10 10:27:00,58.45,56,11.33,4,0,0,56,3,56
2025-10-10 10:28:00,58.47,22,8,12,0,0,56,16,56
2025-10-10 10:29:00,58.48,8,56,10.67,0,0,14,8.5,56
2025-10-10 10:30:00,58.5,10.67,5.5,25,0,0,12,23,20
2025-10-10 10:31:00,58.52,52,56,20,0,0,56,14,24
2025-10-10 10:32:00,58.53,19,46,56,0,0,16,30,56
2025-10-10 10:33:00,58.55,23,56,56,0,0,56,10,56
2025-10-10 10:34:00,58.57,48,12,36,0,0,20,56,13.33
2025-10-10 10:35:00,58.58,23,7.33,46,0,0,56,46,56
2025-10-10 10:36:00,58.6,56,6,15,0,0,56,12,44
2025-10-10 10:37:00,58.62,24,56,14,0,0,8,50,56
2025-10-10 10:38:00,58.63,13.33,56,32,0,0,19,24,50
2025-10-10 10:39:00,58.65,25,56,23,0,0,13.33,56,19
2025-10-10 10:40:00,58.67,9,56,26,0,0,20,56,56
2025-10-10 10:41:00,58.68,12,56,48,0,0,23,56,56
2025-10-10 10:42:00,58.7,0,56,56,38,26,56,56,56
2025-10-10 10:43:00,58.72,0,13.33,56,56,50,56,3.6,34
2025-10-10 10:44:00,58.73,0,18,24,11.33,56,56,25,52
2025-10-10 10:45:00,58.75,0,7.5,15,56,56,56,25,0
2025-10-10 10:46:00,58.77,2,20,8,24,17,22,30,3
2025-10-10 10:47:00,58.78,0,0,6,56,12,56,0,9.33
2025-10-10 10:48:00,58.8,0,2,56,8.67,18,56,0,4
2025-10-10 10:49:00,58.82,0,0,56,20,16,24,18,22
2025-10-10 10:50:00,58.83,0,0,56,10,38,14,16,0
2025-10-10 10:51:00,58.85,0,6,21,4,48,12.67,20,0
2025-10-10 10:52:00,58.87,8,25,56,0,19,56,12.67,0
2025-10-10 10:53:00,58.88,14,20,10,0,23,21,24,10
2025-10-10 10:54:00,58.9,0,56,7.33,0,56,23,56,2
2025-10-10 10:55:00,58.92,6,56,10,0,56,22,56,5
2025-10-10 10:56:00,58.93,5,22,13.33,0,52,11,56,0
2025-10-10 10:57:00,58.95,4,25,56,0,48,50,34,28
2025-10-10 10:58:00,58.97,2,56,50,0,22,56,24,0
2025-10-10 10:59:00,58.98,2,56,0,0,7.33,9.33,48,6
2025-10-10 11:00:00,59,2,56,3.33,2,48,12,54,0
2025-10-10 11:01:00,59.02,4,12.67,0,22,40,20,56,2
2025-10-10 11:02:00,59.03,0,10,8,56,56,0,21,0
2025-10-10 11:03:00,59.05,2,7.33,0,24,56,28,21,0
2025-10-10 11:04:00,59.07,42,56,2,56,8,56,56,0
2025-10-10 11:05:00,59.08,52,56,0,25,56,24,9,0
2025-10-10 11:06:00,59.1,15.33,50,0,24,56,56,4,0
2025-10-10 11:07:00,59.12,10.67,13.33,0,56,54,56,56,0
2025-10-10 11:08:00,59.13,26,56,0,36,14,56,14,5
2025-10-10 11:09:00,59.15,56,54,0,56,17,48,26,0
2025-10-10 11:10:00,59.17,0,56,0,10.5,56,25,56,2.67
2025-10-10 11:11:00,59.18,2.67,54,0,7,56,52,2.67,0
2025-10-10 11:12:00,59.2,56,6,0,2,56,56,25,0
2025-10-10 11:13:00,59.22,56,56,19,22,28,22,56,2
2025-10-10 11:14:00,59.23,56,14,56,12.67,20,19,34,0
2025-10-10 11:15:00,59.25,56,6,56,23,24,56,44,0
2025-10-10 11:16:00,59.27,56,6,56,20,23,25,3,0
2025-10-10 11:17:00,59.28,56,9,20,4,56,56,11,2
2025-10-10 11:18:00,59.3,4.67,34,56,22,56,54,56,0
2025-10-10 11:19:00,59.32,38,56,21,25,23,23,54,2
2025-10-10 11:20:00,59.33,56,56,34,56,9.33,25,54,0
2025-10-10 11:21:00,59.35,48,40,12,19,24,22,8,0
2025-10-10 11:22:00,59.37,21,56,24,56,56,56,8,0
2025-10-10 11:23:00,59.38,56,56,56,24,56,46,20,0
2025-10-10 11:24:00,59.4,25,52,56,46,56,21,23,5
2025-10-10 11:25:00,59.42,56,5,17,19,56,18,50,4
2025-10-10 11:26:00,59.43,56,22,46,56,25,13.33,42,6
2025-10-10 11:27:00,59.45,56,0,56,48,30,56,14,0
2025-10-10 11:28:00,59.47,11,0,23,16,3,56,25,0
2025-10-10 11:29:00,59.48,20,4,6,56,3,14,4,2
2025-10-10 11:30:00,59.5,56,46,19,2,2,0,18,0
2025-10-10 11:31:00,59.52,24,24,56,6,42,0,6,0
2025-10-10 11:32:00,59.53,24,17,14.67,4,20,0,7.33,0
2025-10-10 11:33:00,59.55,54,11.33,56,18,56,12,56,2
2025-10-10 11:34:00,59.57,24,23,22,56,56,6,25,2
2025-10-10 11:35:00,59.58,56,19,54,56,52,4,56,0
2025-10-10 11:36:00,59.6,19,32,20,52,23,0,24,0
2025-10-10 11:37:00,59.62,52,22,56,26,5,0,4,0
2025-10-10 11:38:00,59.63,12,20,24,56,5,0,2,0
2025-10-10 11:39:00,59.65,42,54,54,56,56,0,0,4
2025-10-10 11:40:00,59.67,54,34,6,56,25,8,8,0
2025-10-10 11:41:00,59.68,44,25,8,56,56,56,22,0
2025-10-10 11:42:00,59.7,6,5,0,23,56,25,22,0
2025-10-10 11:43:00,59.72,28,10,22,22,56,56,42,17
2025-10-10 11:44:00,59.73,54,14,56,42,24,56,9.33,56
2025-10-10 11:45:00,59.75,56,52,56,2,56,20,56,56
2025-10-10 11:46:00,59.77,22,14,56,2,12.67,22,56,7
2025-10-10 11:47:00,59.78,52,28,22,18,12.67,42,36,10
2025-10-10 11:48:00,59.8,9,0,56,56,19,56,56,21
2025-10-10 11:49:00,59.82,21,24,18,40,26,24,54,56
2025-10-10 11:50:00,59.83,26,54,56,48,10,56,30,54
2025-10-10 11:51:00,59.85,30,24,56,21,6,7.33,21,40
2025-10-10 11:52:00,59.87,46,56,56,56,16,19,56,56
2025-10-10 11:53:00,59.88,25,56,56,24,56,56,56,56
2025-10-10 11:54:00,59.9,46,56,32,56,25,56,56,56
2025-10-10 11:55:00,59.92,12,16,16,26,25,30,25,56
2025-10-10 11:56:00,59.93,22,0,21,0,54,22,54,48
2025-10-10 11:57:00,59.95,28,0,56,0,56,56,13,46
2025-10-10 11:58:00,59.97,14,0,42,0,56,56,56,50
2025-10-10 11:59:00,59.98,25,0,16,0,40,28,40,7.33
2025-10-10 12:00:00,60,56,0,4.67,0,0,2,56,12
2025-10-10 12:01:00,60.02,26,0,42,0,12,22,56,19
2025-10-10 12:02:00,60.03,14,0,25,0,2,56,18,50
2025-10-10 12:03:00,60.05,5,14,56,0,6,56,4,48
2025-10-10 12:04:00,60.07,2.67,0,24,0,6,56,17,56
2025-10-10 12:05:00,60.08,56,6,56,0,0,22,19,56
2025-10-10 12:06:00,60.1,25,0,56,0,0,25,52,23
2025-10-10 12:07:00,60.12,56,6,54,0,0,56,32,25
2025-10-10 12:08:00,60.13,56,25,8,0,0,38,48,48
2025-10-10 12:09:00,60.15,56,56,0,0,0,56,56,56
2025-10-10 12:10:00,60.17,25,26,0,0,0,21,56,50
2025-10-10 12:11:00,60.18,56,56,0,0,0,12,56,19
2025-10-10 12:12:00,60.2,56,56,0,0,0,18,13.33,7
2025-10-10 12:13:00,60.22,56,56,6,0,0,10,23,10
2025-10-10 12:14:00,60.23,25,25,2,0,0,28,24,25
2025-10-10 12:15:00,60.25,24,10,0,0,0,4,21,56
2025-10-10 12:16:00,60.27,23,22,0,0,0,21,24,56
2025-10-10 12:17:00,60.28,56,56,0,0,7,46,14,52
2025-10-10 12:18:00,60.3,42,56,10,0,2,56,23,44
2025-10-10 12:19:00,60.32,8,12,0,0,0,48,56,56
2025-10-10 12:20:00,60.33,16,30,0,0,2,56,11.33,56
2025-10-10 12:21:00,60.35,2,42,0,0,0,25,12,56
2025-10-10 12:22:00,60.37,8,10,0,0,2,56,42,52
2025-10-10 12:23:00,60.38,0,56,0,2,8,50,32,6
2025-10-10 12:24:00,60.4,0,56,0,7.5,0,56,5,12
2025-10-10 12:25:00,60.42,13,22,0,56,0,44,0,22
2025-10-10 12:26:00,60.43,8.67,56,0,56,0,54,0,56
2025-10-10 12:27:00,60.45,13,56,0,22,0,32,2,22
2025-10-10 12:28:00,60.47,0,21,0,56,2,16,6,54
2025-10-10 12:29:00,60.48,0,25,0,25,0,36,13,32
2025-10-10 12:30:00,60.5,2,16,0,23,0,24,23,48
2025-10-10 12:31:00,60.52,0,56,0,20,0,56,23,56
2025-10-10 12:32:00,60.53,0,56,0,23,0,56,21,56
2025-10-10 12:33:00,60.55,0,40,0,56,0,25,25,25
